ID|Teks_Gabungan|Label_Sentimen|Tanggal|Link
162|Free Float 94 Persen, TAXI Boncos 999 Persen Akhir 2025. EmitenNews.com - Express Transindo (TAXI) sepanjang 2025 merugi Rp19,57 miliar. Bengkak 999,43 persen dari episode sama tahun...||15/05/2026, 07:00 WIB|https://www.emitennews.com/news/free-float-94-persen-taxi-boncos-999-persen-akhir-2025
163|TLKM Penghuni Tetap MSCI, Bank of New York Borong 223,67 Juta Lembar. EmitenNews.com - The Bank of New York Mellon terus menambah timbunan saham Telkom Indonesia (TLKM). Itu ditunjukkan dengan menyerok...||15/05/2026, 06:30 WIB|https://www.emitennews.com/news/tlkm-penghuni-tetap-msci-bank-of-new-york-borong-22367-juta-lembar
164|Pacu Recurring Income, INPP Kebut 23 Mall Semarang. EmitenNews.com - Indonesian Paradise Property (INPP) mengakselerasi ekspansi bisnis properti, dan hospitality. Itu dilakukan...||15/05/2026, 06:00 WIB|https://www.emitennews.com/news/pacu-recurring-income-inpp-kebut-23-mall-semarang
165|Info Terbaru Emiten Prajogo, Diam-Diam TPIA Serok 13 Juta Saham Prodia. EmitenNews.com - Emiten petrokimia milik konglomerat Prajogo Pangestu, Chandra Asri Pacific (TPIA), diam-diam tercatat menjadi...||14/05/2026, 22:06 WIB|https://www.emitennews.com/news/info-terbaru-emiten-prajogo-diam-diam-tpia-serok-13-juta-saham-prodia
166|Frans Dicky Tamara dan Sugito Anjasmoro Perkuat Garuda Indonesia. EmitenNews.com - Frans Dicky Tamara, dan Sugito Anjasmoro memperkuat jajaran direksi, dan komisaris PT Garuda Indonesia...||14/05/2026, 22:00 WIB|https://www.emitennews.com/news/frans-dicky-tamara-dan-sugito-anjasmoro-perkuat-garuda-indonesia
167|Jurus Pertahankan Karyawan Elit Emiten Properti Genggaman Prajogo. EmitenNews.com - PT Surya Semesta Internusa (SSIA) menyiapkan strategi khusus untuk mempertahankan karyawan dan manajemen berkinerja...||14/05/2026, 17:42 WIB|https://www.emitennews.com/news/jurus-pertahankan-karyawan-elit-emiten-properti-genggaman-prajogo
168|Lo Kheng Hong Tambah Lagi Porsi Saham DILD, Jadinya Segini. EmitenNews.com - Investor kawakan Lo Kheng Hong pelan-pelan terus menambah porsi kepemilikan sahamnya di PT Intiland Development...||14/05/2026, 15:50 WIB|https://www.emitennews.com/news/lo-kheng-hong-tambah-lagi-porsi-saham-dild-jadinya-segini
169|BMRI Biayai Refinancing KIJA, Konversi Utang Jumbo USD ke Rupiah. EmitenNews.com - PT Jababeka (KIJA) resmi mengamankan fasilitas pinjaman jangka panjang baru dari Bank Mandiri senilai jumbo...||14/05/2026, 15:34 WIB|https://www.emitennews.com/news/bmri-biayai-refinancing-kija-konversi-utang-jumbo-usd-ke-rupiah
170|Ikuti Induk, Emiten Grup Panorama (PDES) Sebar Dividen Minimalis. EmitenNews.com - PT Destinasi Tirta Nusantara Tbk. (PDES) perusahaan biro perjalanan wisata yang berada di bawah naungan Grup...||14/05/2026, 15:03 WIB|https://www.emitennews.com/news/ikuti-induk-emiten-grup-panorama-pdes-sebar-dividen-minimalis
171|Undur Diri Setelah Lima Tahun di ADHI, Vera Kirana Geser ke WIKA. EmitenNews.com - Vera Kirana resmi mengundurkan diri sebagai Direktur PT Adhi Karya Tbk. (ADHI) usai hampir genap 5 tahun lamanya...||14/05/2026, 14:52 WIB|https://www.emitennews.com/news/undur-diri-setelah-lima-tahun-di-adhi-vera-kirana-geser-ke-wika
172|SMDR Rilis Sukuk Rp700 Miliar, Dananya untuk Biayai Proyek Jumbo Ini. EmitenNews.com - PT Samudera Indonesia Tbk (SMDR) tengah bersiap untuk menggelar penerbitan Sukuk Ijarah Berkelanjutan I Tahap...||14/05/2026, 14:38 WIB|https://www.emitennews.com/news/smdr-rilis-sukuk-rp700-miliar-dananya-untuk-biayai-proyek-jumbo-ini
173|Emiten Bank Harry Tanoe Minta Restu Aksi Korporasi Ini di RUPS 22 Juni. EmitenNews.com - PT Bank MNC Internasional Tbk (BABP) mengungkapkan rencana aksi korporasi berupa Penambahan Modal Tanpa Hak...||14/05/2026, 13:55 WIB|https://www.emitennews.com/news/emiten-bank-harry-tanoe-minta-restu-aksi-korporasi-ini-di-rups-22-juni
174|Emiten Pariwisata PANR Tebar Dividen Rp30 per Saham, Yield 5,6 Persen. EmitenNews.com - PT Panorama Sentrawisata Tbk. (PANR) berancang-ancang membagikan dividen tunai Rp41,63 miliar atau Rp30 per...||14/05/2026, 13:53 WIB|https://www.emitennews.com/news/emiten-pariwisata-panr-tebar-dividen-rp30-per-saham-yield-56-persen
175|MTEL Raih Green Loan Rp500 Miliar, Dukung Ekspansi Tower Berkelanjutan. EmitenNews.com - PT Dayamitra Telekomunikasi Tbk (MTEL) atau Mitratel raih fasilitas kredit Green Trade Loan dari HSBC Indonesia...||14/05/2026, 13:34 WIB|https://www.emitennews.com/news/mtel-raih-green-loan-rp500-miliar-dukung-ekspansi-tower-berkelanjutan
176|WIKA Beton (WTON) Sebar Dividen 10 Persen Laba 2025, Segini Nilainya!. EmitenNews.com - PT Wijaya Karya Beton Tbk (WIKA Beton) mengumumkan pembagian dividen bagi para pemegang saham sebesar Rp4,00...||14/05/2026, 13:00 WIB|https://www.emitennews.com/news/wika-beton-wton-sebar-dividen-10-persen-laba-2025-segini-nilainya
177|RUPS WEGE Alihkan Dana IPO dan Rombak Manajemen. EmitenNews.com - PT Wijaya Karya Bangunan Gedung Tbk (WEGE) resmi mengumumkan perubahan alokasi dana sisa hasil IPO dengan mempertebal...||14/05/2026, 11:44 WIB|https://www.emitennews.com/news/rups-wege-alihkan-dana-ipo-dan-rombak-manajemen
178|Hoffmen Cleanindo (KING) Bidik 8 Bisnis Baru, Tunggu Restu RUPS. EmitenNews.com - PT Hoffmen Cleanindo Tbk (KING) berencana melakukan ekspansi melalui 8 lini bisnis baru. Rencana itu nantinya...||14/05/2026, 11:15 WIB|https://www.emitennews.com/news/hoffmen-cleanindo-king-bidik-8-bisnis-baru-tunggu-restu-rups
179|CHEM Bakal Alirkan Dividen Tunai, Cair Juni 2026. EmitenNews.com - PT Chemstar Indonesia Tbk (CHEM) memastikan para pemegang saham berhak mendapatkan aliran dividen pada 17 Juni...||14/05/2026, 10:54 WIB|https://www.emitennews.com/news/chem-bakal-alirkan-dividen-tunai-cair-juni-2026
180|PMUI Guyur Dividen Minimalis, Cair 12 Juni 2026. EmitenNews.com - Prima Multi Usaha (PMUI) memutuskan pembagian dividen Rp29 miliar. Besaran dividen itu, diambil sekitar 78,83...||14/05/2026, 09:00 WIB|https://www.emitennews.com/news/pmui-guyur-dividen-minimalis-cair-12-juni-2026
181|Manuver Prajogo Sebelum MSCI Membungkam BREN, CUAN, dan TPIA. EmitenNews.com - Tiga emiten besutan Prajogo Pangestu tergusur dari MSCI Global Standard Index. Yaitu, Barito Energy (BREN),...||14/05/2026, 08:15 WIB|https://www.emitennews.com/news/manuver-prajogo-sebelum-msci-membungkam-bren-cuan-dan-tpia
182|CITA Jadwal Dividen Rp351 per Saham, Periksa Selengkapnya. EmitenNews.com - Cita Mineral (CITA) akan mengguyur dividen tunai Rp1,39 triliun. Alokasi dividen itu, diambil sekitar 58,23...||14/05/2026, 07:30 WIB|https://www.emitennews.com/news/cita-jadwal-dividen-rp351-per-saham-periksa-selengkapnya
183|AMRT Turun Kelas MSCI, Pengendali Lego Saham Rp2,99 Triliun. EmitenNews.com - Sigmantara Alfindo mengurangi timbunan saham Sumber Alfaria (AMRT). Itu dilakukan sang pengendali perseroan...||14/05/2026, 06:45 WIB|https://www.emitennews.com/news/amrt-turun-kelas-msci-pengendali-lego-saham-rp299-triliun
184|RALS Tebar Dividen Rp306,74 Miliar, Cum Date 21 Mei 2026. EmitenNews.com - Ramayana Lestari (RALS) bakal menebar dividen Rp306,74 miliar. Alakas? dividen itu berasal dari kombinasi laba...||14/05/2026, 06:00 WIB|https://www.emitennews.com/news/rals-tebar-dividen-rp30674-miliar-cum-date-21-mei-2026
185|Oki Ramadhana Diboyong Jadi CEO INA, Gak Jadi Nyalon Dirut BEI?. EmitenNews.com - Indonesia Investment Authority (INA) atau Sovereign Wealth Fund Indonesia tandingan BPI Danantara itu resmi...||13/05/2026, 19:01 WIB|https://www.emitennews.com/news/oki-ramadhana-diboyong-jadi-ceo-ina-gak-jadi-nyalon-dirut-bei
186|CITA Bagi Dividen Jumbo, Dukung Hilirisasi Nasional. EmitenNews.com - Cita Mineral Investindo (CITA) menyetujui pembagian dividen Rp1,39 triliun. Alokasi itu, diambil dari tabulasi...||13/05/2026, 17:27 WIB|https://www.emitennews.com/news/cita-bagi-dividen-jumbo-dukung-hilirisasi-nasional
187|Emiten Prajogo (TPIA) Bagi Dividen USD50 Juta dari Laba 2025 USD1,09M. EmitenNews.com - PT Chandra Asri Pacific Tbk (TPIA), salah satu emiten Prajogo Pangestu mengumumkan pembagian dividen tunai sebesar...||13/05/2026, 17:07 WIB|https://www.emitennews.com/news/emiten-prajogo-tpia-bagi-dividen-usd50-juta-dari-laba-2025-usd109m
188|Ini Performa Saham Terdepak MSCI, Hari Ini Kompak Turun!. EmitenNews.com - Usai MSCI Inc mengumumkan hasil evaluasi pasar Indonesia untuk periode Mei 2026, Rabu (13/5) saham-saham yang...||13/05/2026, 16:47 WIB|https://www.emitennews.com/news/ini-performa-saham-terdepak-msci-hari-ini-kompak-turun
189|Bos Baru BEI Diumumkan 22 Juni Mendatang!. EmitenNews.com - Otoritas Jasa Keuangan (OJK) telah memulai proses pemilihan direksi Bursa Efek Indonesia (BEI) periode 2026-2030....||13/05/2026, 16:07 WIB|https://www.emitennews.com/news/bos-baru-bei-diumumkan-22-juni-mendatang
190|SUPR Makin Dekat dengan Rencana Delisting, Kapan Mulai?. EmitenNews.com - PT Solusi Tunas Pratama Tbk (SUPR) kian dekat dengan rencana delisting atau go private dari Bursa Efek Indonesia...||13/05/2026, 15:45 WIB|https://www.emitennews.com/news/supr-makin-dekat-dengan-rencana-delisting-kapan-mulai
191|Baru IPO Tapi Saham WBSA Dikenakan Status HSC, OJK Jelaskan Alasannya. EmitenNews.com - Saham PT BSA Logistics Indonesia Tbk. (WBSA) baru saja melantai di BEI pada 10 April 2026, tapi sudah masuk...||13/05/2026, 15:32 WIB|https://www.emitennews.com/news/baru-ipo-tapi-saham-wbsa-dikenakan-status-hsc-ojk-jelaskan-alasannya
192|Perkuat Logistik, RMKE Borong Alat Berat EV Berbasis AI Rp45,5 Miliar. EmitenNews.com - RMK Energy (RMKE), perusahaan penyedia jasa logistik batu bara terintegrasi, mengumumkan langkah besar. Tindakan...||13/05/2026, 15:23 WIB|https://www.emitennews.com/news/perkuat-logistik-rmke-borong-alat-berat-ev-berbasis-ai-rp455-miliar
193|PLIN Pede Kontribusi Mall hingga Hotel Dongkrak Kinerja 2026. EmitenNews.com - PT Plaza Indonesia Realty Tbk (PLIN) optimis tiga aset utama perseroan mampu mendongkrak kinerja PLIN pada tahun...||13/05/2026, 15:16 WIB|https://www.emitennews.com/news/plin-pede-kontribusi-mall-hingga-hotel-dongkrak-kinerja-2026
194|Berharap Mandiri Biayai Opex Rp200M per Tahun, TMPO Gas Bisnis Digital. EmitenNews.com - PT Tempo Inti Media Tbk (TMPO) mulai menempatkan TV Tempo sebagai salah satu motor pertumbuhan bisnis Perseroan...||13/05/2026, 14:44 WIB|https://www.emitennews.com/news/berharap-mandiri-biayai-opex-rp200m-per-tahun-tmpo-gas-bisnis-digital
195|Aksi Serobot Masuk Haji Isam, Borong 21 Persen Saham PACK Nyaris Rp1T. EmitenNews.com - Seiring pergeseran roda bisnis packaging ke bisnis tambang, masuk pula nama besar investor kakap yakni, H. Samsudin...||13/05/2026, 14:30 WIB|https://www.emitennews.com/news/aksi-serobot-masuk-haji-isam-borong-21-persen-saham-pack-nyaris-rp1t
196|Bos Emiten Sawit yang Komisarisnya Jenderal Dudung Serok Saham Rp380M. EmitenNews.com - Direktur PT Nusantara Sawit Sejahtera Tbk (NSSS), Kurniadi Patriawan, dilaporkan melakukan aksi pembelian besar-besaran...||13/05/2026, 13:44 WIB|https://www.emitennews.com/news/bos-emiten-sawit-yang-komisarisnya-jenderal-dudung-serok-saham-rp380m
197|Aset Jumbo, OBAT Jadwal Dividen Rp7,548 per Lembar. EmitenNews.com - Brigit Biofarmaka (OBAT) bakal menebar dividen Rp5,13 miliar. Alokasi dividen itu, diambil 20 persen dari koleksi...||13/05/2026, 10:27 WIB|https://www.emitennews.com/news/aset-jumbo-obat-jadwal-dividen-rp7548-per-lembar
198|KEEN Menangkan Tender PLTA Pakkat 2 Berkapasitas 45 MW dari PLN. EmitenNews.com - PT Kencana Energi Lestari Tbk (KEEN) kembali mencatatkan langkah strategis dalam pengembangan energi baru terbarukan...||13/05/2026, 10:00 WIB|https://www.emitennews.com/news/keen-menangkan-tender-plta-pakkat-2-berkapasitas-45-mw-dari-pln
199|Saham KOPI Terbang ke ARA usai Dibebaskan dari FCA!. EmitenNews.com - Saham PT Mitra Energi Persada Tbk. (KOPI) langsung meroket pada perdagangan Rabu (13/5) setelah Bursa Efek Indonesia...||13/05/2026, 09:30 WIB|https://www.emitennews.com/news/saham-kopi-terbang-ke-ara-usai-dibebaskan-dari-fca
200|Kado Ultah Spesial Prajogo, 3 Emiten Didepak dari MSCI. EmitenNews.com - MSCI Inc resmi mengumumkan daftar saham yang keluar dan masuk dalam hasil evaluasi berkala (Semi-Annual Index...||13/05/2026, 09:17 WIB|https://www.emitennews.com/news/kado-ultah-spesial-prajogo-3-emiten-didepak-dari-msci
201|Seporsi Kekalahan IHSG oleh MSCI Pagi Ini, Dibuka Ambruk 1,54 Persen!. EmitenNews.com - Indeks Harga Saham Gabungan (IHSG) langsung tumbang di pembukaan perdagangan Rabu (13/5) merespons hasil MSCI...||13/05/2026, 09:10 WIB|https://www.emitennews.com/news/seporsi-kekalahan-ihsg-oleh-msci-pagi-ini-dibuka-ambruk-154-persen
202|RAJA Stock Split 1:5, Izin Investor 23 Juni 2026. EmitenNews.com - Rukun Raharja (RAJA) bakal melakukan pemecahan nominal saham (stock split) rasio 1:5. Dengan skenario itu, nominal...||13/05/2026, 08:59 WIB|https://www.emitennews.com/news/raja-stock-split-15-izin-investor-23-juni-2026
203|Posisi HSC DSSA Sebelum Tergusur dari MSCI Global Standard Index. EmitenNews.com - PT Dian Swastatika Sentosa (DSSA) harus tergusur dari MSCI Global Standard Index. Emiten milik Grup Sinar Mas...||13/05/2026, 08:21 WIB|https://www.emitennews.com/news/posisi-hsc-dssa-sebelum-tergusur-dari-msci-global-standard-index
204|Pascarombak MSCI Global Standard Index, Ini 11 Saham Bertahan. EmitenNews.com - MSCI Inc. mengumumkan hasil MSCI May 2026 Index Review untuk Indonesia pada Rabu (13/5/2026). Dalam perombakan...||13/05/2026, 08:10 WIB|https://www.emitennews.com/news/pascarombak-msci-global-standard-index-ini-11-saham-bertahan
205|Isi Slot MSCI Small Indeks, Saham AMRT Siap Meledak. EmitenNews.com - Sumber Alfaria alias Alfamart (AMRT) memang tereliminasi dari MSCI Global Standard Indexes. Namun, AMRT tidak...||13/05/2026, 08:00 WIB|https://www.emitennews.com/news/isi-slot-msci-small-indeks-saham-amrt-siap-meledak
206|MCOL Beber Jadwal Dividen Rp280 per Lembar, Cair 8 Juni 2026. EmitenNews.com - Prima Andalan Mandiri (MCOL) akan menebar dividen tunai USD57,95 juta alias Rp995,55 miliar. Besaran dividen...||13/05/2026, 07:30 WIB|https://www.emitennews.com/news/mcol-beber-jadwal-dividen-rp280-per-lembar-cair-8-juni-2026
207|Terlempar dari MSCI Global Standar Index, AMRT Masih Selamat. EmitenNews.com - Enam emiten harus rela terdepak dari MSCI Global Standard Index. Emiten-emiten tersebut adalah PT Amman Mineral...||13/05/2026, 07:13 WIB|https://www.emitennews.com/news/terlempar-dari-msci-global-standar-index-amrt-masih-selamat
208|Manis! Aman Agrindo (GULA) Sukses Ubah Rugi Jadi Laba di Q1-2026. EmitenNews.com -Emiten perkebunan tebu, perdagangan dan industri gula, yaitu PT Aman Agrindo Tbk (GULA) menunjukkan pertumbuhan kinerja...||13/05/2026, 07:00 WIB|https://www.emitennews.com/news/manis-aman-agrindo-gula-sukses-ubah-rugi-jadi-laba-di-q1-2026
209|SMGR Bagi Dividen 100 Persen Laba, Cum Date 20 Mei 2026. EmitenNews.com - Semen Indonesia alias SIG (SMGR) bakal menebar dividen tunai Rp190,85 miliar. Alokasi dividen itu, diambil 100...||13/05/2026, 06:45 WIB|https://www.emitennews.com/news/smgr-bagi-dividen-100-persen-laba-cum-date-20-mei-2026
210|BRIS Kemas Laba Rp2,2 Triliun, Melejit 17,65 Persen Kuartal I. EmitenNews.com - Bank Syariah Indonesia alias BSI (BRIS) per 31 Maret 2026 mengemas laba bersih Rp2,2 triliun. Melesat 17,65...||13/05/2026, 06:35 WIB|https://www.emitennews.com/news/bris-kemas-laba-rp22-triliun-melejit-1765-persen-kuartal-i
211|Ini Tiga Emiten Prajogo yang Terdepak dari MSCI Global Standar Index. EmitenNews.com - Tiga dari enam emiten yang terlempar dari MSCI Global Standard Index terafiliasi dengan konglomerat Prajogo...||13/05/2026, 06:18 WIB|https://www.emitennews.com/news/ini-tiga-emiten-prajogo-yang-terdepak-dari-msci-global-standar-index
212|PLIN Gulirkan Dividen 85,72 Persen Laba, Telisik Jadwal Lengkapnya. EmitenNews.com - Plaza Indonesia (PLIN) akan menyalurkan dividen tunai Rp548,04 miliar. Dividen itu diambil sekitar 85,72 persen dari...||13/05/2026, 06:15 WIB|https://www.emitennews.com/news/plin-gulirkan-dividen-8572-persen-laba-telisik-jadwal-lengkapnya
213|Emiten Prajogo (CDIA) Jadwal Dividen Final USD40 Juta, Cum Date 20 Mei. EmitenNews.com - Chandra Daya Investasi (CDIA) bakal mengbaar dividen USD50 juta. Alokasi dividen itu, diambil sekitar 41,30...||13/05/2026, 06:00 WIB|https://www.emitennews.com/news/emiten-prajogo-cdia-jadwal-dividen-final-usd40-juta-cum-date-20-mei
214|RUPS Medela Potentia (MDLA) Setuju Bagi Dividen, Mari Cek Jadwalnya. EmitenNews.com - Rapat Umum Pemegang Saham (RUPS) Tahunan PT Medela Potentia Tbk (MDLA), di Jakarta, Selasa (12/5/2026), menyetujui...||12/05/2026, 20:14 WIB|https://www.emitennews.com/news/rups-medela-potentia-mdla-setuju-bagi-dividen-mari-cek-jadwalnya
215|BOAT Dapat Kucuran Kredit Jumbo, Saham Pengendali Jadi Jaminan. EmitenNews.com - Manajemen PT Newport Marine Services Tbk (BOAT) mengungkapkan Komisaris Utama sekaligus pengendali Perseroan,...||12/05/2026, 17:45 WIB|https://www.emitennews.com/news/boat-dapat-kucuran-kredit-jumbo-saham-pengendali-jadi-jaminan
216|Bayar Rp217,64 Miliar, Rama Indonesia Resmi Ambil Alih Kendali DPUM. EmitenNews.com - PT Rama Indonesia telah menyelesaikan transaksi pengambilalihan atas 2.473.270.000 saham PT Dua Putra Utama...||12/05/2026, 17:10 WIB|https://www.emitennews.com/news/bayar-rp21764-miliar-rama-indonesia-resmi-ambil-alih-kendali-dpum
217|CYBR Eksekusi Stock Split 1:2 Besok, Jadi Berapa Harga Sahamnya?. EmitenNews.com - Rencana stock split saham PT ITSEC Asia Tbk (CYBR) dengan rasio 1:2, akan berlangsung besok, yakni tanggal 13...||12/05/2026, 16:05 WIB|https://www.emitennews.com/news/cybr-eksekusi-stock-split-12-besok-jadi-berapa-harga-sahamnya
218|TBS Energi (TOBA) Siap Eksekusi Program MESOP, Tiga Tahap Sekaligus!. EmitenNews.com - PT TBS Energi Utama Tbk (TOBA) mengumumkan pelaksanaan aksi korporasi berupa Penambahan Modal Tanpa Hak Memesan...||12/05/2026, 15:46 WIB|https://www.emitennews.com/news/tbs-energi-toba-siap-eksekusi-program-mesop-tiga-tahap-sekaligus
219|WEHA Setujui Dividen Rp6 per Saham, Siap Ekspansi Usaha Bus AKAP. EmitenNews.com - PT WEHA Transportasi Indonesia Tbk. (WEHA) emiten bus travel White House Group menetapkan pembagian dividen...||12/05/2026, 15:36 WIB|https://www.emitennews.com/news/weha-setujui-dividen-rp6-per-saham-siap-ekspansi-usaha-bus-akap
220|Transaksi Material 21,54 Persen, CANI Jual Aset USD1,7 Juta. EmitenNews.com - PT Capitol Nusantara Indonesia Tbk. (CANI) berencana melepas aset berupa tiga unit kapal dan satu unit krane...||12/05/2026, 14:35 WIB|https://www.emitennews.com/news/transaksi-material-2154-persen-cani-jual-aset-usd17-juta
221|Harga Anjlok ke Gocap, GOTO Minta Restu Buyback Rp3,5 Triliun. EmitenNews.com - PT GoTo Gojek Tokopedia Tbk (GOTO) resmi mengumumkan rencana pembelian kembali saham atau buyback dengan nilai...||12/05/2026, 14:00 WIB|https://www.emitennews.com/news/harga-anjlok-ke-gocap-goto-minta-restu-buyback-rp35-triliun
222|Emiten Alkes LABS Siap Dukung Pemerintah Hadapi Ancaman Hantavirus. EmitenNews.com - Kementerian Kesehatan Republik Indonesia (Kemenkes RI) melalui Kepala Biro Komunikasi dan Informasi Publik Kemenkes,...||12/05/2026, 13:00 WIB|https://www.emitennews.com/news/emiten-alkes-labs-siap-dukung-pemerintah-hadapi-ancaman-hantavirus
223|TLKM Perkuat Fundamental dan Hasilkan Total Shareholder Return 35,7%. EmitenNews.com -PT Telkom Indonesia (Persero) Tbk (TLKM) menutup kinerja perseroan tahun buku 2025 dengan hasil yang mencerminkan...||12/05/2026, 11:18 WIB|https://www.emitennews.com/news/tlkm-perkuat-fundamental-dan-hasilkan-total-shareholder-return-357
224|Bayu Buana (BAYU) Siap Alirkan Dividen, Rp100 per Saham. EmitenNews.com - Bayu Buana Tbk (BAYU), emiten yang bergerak di biro wisata mengumumkan pembagian saham sebesar Rp35,3 miliar...||12/05/2026, 09:30 WIB|https://www.emitennews.com/news/bayu-buana-bayu-siap-alirkan-dividen-rp100-per-saham
225|Ekalya (ELPI) Tuntaskan Pengalihan Saham, Nilainya Mencapai Rp17,25M. EmitenNews.com - PT Pelayaran Nasional Ekalya Purnamasari (ELPI) mengambilalih sebanyak 17.250 saham PT Elpi Trans Cargo (ETC)...||12/05/2026, 08:59 WIB|https://www.emitennews.com/news/ekalya-elpi-tuntaskan-pengalihan-saham-nilainya-mencapai-rp1725m
226|ARCI Siap Bagi Dividen, Rp1T Besarnya!. EmitenNews.com - PT Archi Indonesia Tbk (ARCI) mengumumkan pembagian dividen tunai untuk tahun buku 2025 sebesar Rp1,02 triliun...||12/05/2026, 08:42 WIB|https://www.emitennews.com/news/arci-siap-bagi-dividen-rp1t-besarnya
227|BCA Kucuri IFSH Rp300 M, Runner Up HSC, dan Boncos 205 Persen. EmitenNews.com - Ifishdeco (IFSH) mengantongi kredit senilai Rp300 miliar. Dana segar itu, mengguyur deras dari kantong Bank...||12/05/2026, 08:37 WIB|https://www.emitennews.com/news/bca-kucuri-ifsh-rp300-m-runner-up-hsc-dan-boncos-205-persen
228|DOOH Lepas Saham di Triuslive, Senilai Rp12,3 Miliar. EmitenNews.com - PT Era Media Sejahtera Tbk (DOOH) resmi mengalihkan seluruh kepemilikan sahamnya di PT Triuslive Inovasi Indonesia...||12/05/2026, 08:23 WIB|https://www.emitennews.com/news/dooh-lepas-saham-di-triuslive-senilai-rp123-miliar
229|Japfa Ltd Serok 98,9 Juta Saham Hasil Buyback JPFA. EmitenNews.com - Japfa Comfeed Indonesia (JPFA) akan mengalihkan 98.905.300 saham hasil pembelian kembali (buyback). Saham...||12/05/2026, 07:55 WIB|https://www.emitennews.com/news/japfa-ltd-serok-989-juta-saham-hasil-buyback-jpfa
230|Tutup 2025, Laba PSAB Melompat 285 Persen. EmitenNews.com - J Resources Asia (PSAB) menutup edisi 2025 dengan kinerja moncer. Sepanjang 2025 itu, PSAB mengemas laba bersih...||12/05/2026, 07:40 WIB|https://www.emitennews.com/news/tutup-2025-laba-psab-melompat-285-persen
231|Ekspansi, CCSI Izin Right Issue 474,77 Juta Lembar. EmitenNews.com - Communication Cable Systems Indonesia (CCSI) bakal menggeber right issue 474.774.774 helai alias 474,77 juta...||12/05/2026, 06:45 WIB|https://www.emitennews.com/news/ekspansi-ccsi-izin-right-issue-47477-juta-lembar
232|POWR Guyur Dividen 94,6 Persen Laba, Cum Date 20 Mei 2026. EmitenNews.com - Cikarang Listrindo (POWR) bakal mengguyur dividen tunai USD45,21 juta. Alokasi dividen itu, diambbil sekitar...||12/05/2026, 06:15 WIB|https://www.emitennews.com/news/powr-guyur-dividen-946-persen-laba-cum-date-20-mei-2026
233|Penjualan Mobil ASII Naik 4 Persen, Dividen Cair 25 Mei. EmitenNews.com - Astra (ASII) sepanjang Januari-April 2026 mencatat penjualan mobil 143.365 unit. Menanjak sekitar 4 persen secara...||12/05/2026, 06:00 WIB|https://www.emitennews.com/news/penjualan-mobil-asii-naik-4-persen-dividen-cair-25-mei
234|Mark Dynamics (MARK) Bagi Dividen, Simak Besaran dan Jadwalnya. EmitenNews.com - PT Mark Dynamics Indonesia Tbk (MARK) mengumumkan rencana pembagian dividen tunai tahun buku 2025 sebesar Rp266...||11/05/2026, 19:01 WIB|https://www.emitennews.com/news/mark-dynamics-mark-bagi-dividen-simak-besaran-dan-jadwalnya
235|Kabar Terbaru Danamon (BDMN), Jajaki Rencana Integrasi dengan MUFG. EmitenNews.com - PT Bank Danamon Indonesia Tbk (BDMN) mengumumkan rencana integrasi operasional dengan MUFG Bank Ltd Jakarta...||11/05/2026, 17:26 WIB|https://www.emitennews.com/news/kabar-terbaru-danamon-bdmn-jajaki-rencana-integrasi-dengan-mufg
236|Grup Hapsoro (RATU) Sebar Dividen Rp45 per Saham, Simak Jadwalnya. EmitenNews.com - PT Raharja Energi Cepu Tbk. (RATU) emiten dari konglomerasi grup Happy Hapsoro itu beraiap-siap membagikan dividen...||11/05/2026, 17:23 WIB|https://www.emitennews.com/news/grup-hapsoro-ratu-sebar-dividen-rp45-per-saham-simak-jadwalnya
237|Menggeliat, Begini Ramalan Bisnis Non-Batu Bara BUMI ke Depan. EmitenNews.com - Bisnis non-batu bara Bumi Resources (BUMI) digadang-gadang akan makin baik ke depan meski kinerja kuartal pertama...||11/05/2026, 17:17 WIB|https://www.emitennews.com/news/menggeliat-begini-ramalan-bisnis-non-batu-bara-bumi-ke-depan
238|Komitmen ESG, Bank Raya (AGRO) Dorong Pembiayaan Inklusif. EmitenNews.com - PT Bank Raya Indonesia Tbk. (AGRO) terus menegaskan arah bisnisnya yang terintegrasi dengan prinsip keberlanjutan....||11/05/2026, 17:11 WIB|https://www.emitennews.com/news/komitmen-esg-bank-raya-agro-dorong-pembiayaan-inklusif
239|Sillomaritime (SHIP) Bagi Dividen Rp95M, Tandai Jadwal Cum Date-nya!. EmitenNews.com - PT Sillomaritime Perdana Tbk (SHIP) menetapkan pembagian dividen tunai tahun buku 2025 sebesar Rp95,19 miliar....||11/05/2026, 16:47 WIB|https://www.emitennews.com/news/sillomaritime-ship-bagi-dividen-rp95m-tandai-jadwal-cum-date-nya
240|ASSA Ekspansi ke Bisnis Digital, Rogoh Rp5,1 Miliar untuk Dirikan TMS. EmitenNews.com - PT Adi Sarana Armada Tbk (ASSA) memperluas lini bisnis dengan masuk ke layanan berbasis teknologi melalui pengembangan...||11/05/2026, 15:35 WIB|https://www.emitennews.com/news/assa-ekspansi-ke-bisnis-digital-rogoh-rp51-miliar-untuk-dirikan-tms
241|Cum Dividen PBID Tinggal Hitungan Hari, Ini Jadwal Lengkapnya. EmitenNews.com - PT Panca Budi Idaman Tbk (PBID) resmi mengumumkan jadwal pembagian dividen tunai tahun buku 2025 dengan total...||11/05/2026, 14:55 WIB|https://www.emitennews.com/news/cum-dividen-pbid-tinggal-hitungan-hari-ini-jadwal-lengkapnya
